x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
-0.31281068218995045,-0.23000785455143413,0.24591085161152415,0.07093555121656807,-0.16669219544883998,-0.11232285412450405,0.17601950783279693,-0.2492410266835572,-0.16320680035226304,0.3340334928184999,0.29974397830561744,-0.27933960053375406,0.06145301880806723,-0.1587477523744561,0.010738403516174319,0.21214344081756203,0.34192149224759516,0.1401636821631531,0.29017678042918355,0.22200696783176158,0.11849944363164125,-0.2916921183024851,-0.3141830795096299,0.38121105325725296,0.29158472626397897,0.23702957070285569,-0.04633199375550966,0.30803104987520624,-0.03797075647181669,0.05636547849594122,-0.011444922960798081,-0.22883709233681526,0.10065702351983406,-0.10259008021294473,-0.2934410743581567,0.36468802104709275,0.3359222964472316,-0.08401125755138109,-0.017351485078636233,0.039060018576664766,-0.31737710209885833,0.18638223240277507,0.08973611477285721,0.18984394257194329,0.24674748066280563,0.018542959123219,0.05538736270669177,-0.30524769902549365,-0.06899268872039949,0.21561892410284322,-0.1198315252745795,0.2826258255944175,-0.08008894573552404,-0.26015154445737565,-0.17383688740985917,0.3286880388143964,0.22393776249386765,-0.26616257606895466,0.32313320156619624,-0.2823574759689006
-0.31281068218995045,-0.23000785455143413,0.24591085161152415,0.07093555121656807,-0.16669219544883998,-0.11232285412450405,0.17601950783279693,-0.2492410266835572,-0.16320680035226304,0.3340334928184999,0.29974397830561744,-0.27933960053375406,0.06145301880806723,-0.1587477523744561,0.010738403516174319,0.21214344081756203,0.34192149224759516,0.1401636821631531,0.29017678042918355,0.22200696783176158,-0.2976296207178999,-0.32787041349812196,0.3726752244463081,0.005154680587537853,-0.21129281189298016,-0.24891379814932788,-0.25171205332541985,0.13884909455637676,0.016478613814763867,0.10890285495258543,-0.3447581289468174,-0.3115554403369307,-0.010636642482220965,0.09356972571282997,0.2086254692397463,-0.25937043591261894,0.3337942051574512,0.07584744293091412,0.0916060378699584,-0.049779486816794116,-0.2845621307034837,-0.0950868081502791,0.04109532989744875,-0.17432086250425388,0.2610281456862896,-0.3571103938593919,0.2431845118443388,-0.17772318735838105,0.23857874457455966,0.2376278764930569,-0.1401787554527943,0.26358360365532835,0.031155786982989885,0.35428750424243055,-0.26163729555100235,-0.09239763435727902,0.2074823868466637,0.3294757902407171,0.1689573722320272,-0.0733059861583558
-0.31281068218995045,-0.23000785455143413,0.24591085161152415,0.07093555121656807,-0.16669219544883998,-0.11232285412450405,0.17601950783279693,-0.2492410266835572,-0.16320680035226304,0.3340334928184999,0.29974397830561744,-0.27933960053375406,0.06145301880806723,-0.1587477523744561,0.010738403516174319,0.21214344081756203,0.34192149224759516,0.1401636821631531,0.29017678042918355,0.22200696783176158,-0.12146794780426348,-0.17523450268436672,0.3310541748354405,0.3062376374199007,-0.09236135912572187,0.32997383345899106,0.377352282808785,0.14211969092798396,0.39009717962660795,-0.24356218046443964,-0.11990223566448178,-0.16497908816879664,-0.2275919166386664,0.220358326552875,0.12362863055716222,0.033271382970360905,-0.17172730749125573,0.11929160792996693,0.23950698602240506,0.015156093513086756,-0.2845621307034837,-0.0950868081502791,0.04109532989744875,-0.17432086250425388,0.2610281456862896,-0.3571103938593919,0.2431845118443388,-0.17772318735838105,0.23857874457455966,0.2376278764930569,-0.1401787554527943,0.26358360365532835,0.031155786982989885,0.35428750424243055,-0.26163729555100235,-0.09239763435727902,0.2074823868466637,0.3294757902407171,0.1689573722320272,-0.0733059861583558
-0.31281068218995045,-0.23000785455143413,0.24591085161152415,0.07093555121656807,-0.16669219544883998,-0.11232285412450405,0.17601950783279693,-0.2492410266835572,-0.16320680035226304,0.3340334928184999,0.29974397830561744,-0.27933960053375406,0.06145301880806723,-0.1587477523744561,0.010738403516174319,0.21214344081756203,0.34192149224759516,0.1401636821631531,0.29017678042918355,0.22200696783176158,0.16846866455183246,-0.36601066330031823,0.31887550175831136,0.035458530115796284,-0.13531589962906002,-0.15395416827266947,-0.05527924244813593,-0.21690451415144246,-0.3229253713922123,-0.2096620465579701,0.31608197854368636,-0.13079305251966708,-0.19801497622397782,0.1712621877664575,-0.1259154723036551,0.35152572811337346,-0.11858432143352797,-0.3391248499278157,0.200705035615839,-0.005498363152595338,-0.2845621307034837,-0.0950868081502791,0.04109532989744875,-0.17432086250425388,0.2610281456862896,-0.3571103938593919,0.2431845118443388,-0.17772318735838105,0.23857874457455966,0.2376278764930569,-0.1401787554527943,0.26358360365532835,0.031155786982989885,0.35428750424243055,-0.26163729555100235,-0.09239763435727902,0.2074823868466637,0.3294757902407171,0.1689573722320272,-0.0733059861583558
-0.31281068218995045,-0.23000785455143413,0.24591085161152415,0.07093555121656807,-0.16669219544883998,-0.11232285412450405,0.17601950783279693,-0.2492410266835572,-0.16320680035226304,0.3340334928184999,0.29974397830561744,-0.27933960053375406,0.06145301880806723,-0.1587477523744561,0.010738403516174319,0.21214344081756203,0.34192149224759516,0.1401636821631531,0.29017678042918355,0.22200696783176158,-0.12146794780426348,-0.17523450268436672,0.3310541748354405,0.3062376374199007,-0.09236135912572187,0.32997383345899106,0.377352282808785,0.14211969092798396,0.39009717962660795,-0.24356218046443964,-0.11990223566448178,-0.16497908816879664,-0.2275919166386664,0.220358326552875,0.12362863055716222,0.033271382970360905,-0.17172730749125573,0.11929160792996693,0.23950698602240506,0.015156093513086756,-0.2845621307034837,-0.0950868081502791,0.04109532989744875,-0.17432086250425388,0.2610281456862896,-0.3571103938593919,0.2431845118443388,-0.17772318735838105,0.23857874457455966,0.2376278764930569,-0.1401787554527943,0.26358360365532835,0.031155786982989885,0.35428750424243055,-0.26163729555100235,-0.09239763435727902,0.2074823868466637,0.3294757902407171,0.1689573722320272,-0.0733059861583558
-0.31281068218995045,-0.23000785455143413,0.24591085161152415,0.07093555121656807,-0.16669219544883998,-0.11232285412450405,0.17601950783279693,-0.2492410266835572,-0.16320680035226304,0.3340334928184999,0.29974397830561744,-0.27933960053375406,0.06145301880806723,-0.1587477523744561,0.010738403516174319,0.21214344081756203,0.34192149224759516,0.1401636821631531,0.29017678042918355,0.22200696783176158,-0.3233659713226825,-0.04089171128017092,0.1040010031681422,0.0885264433235437,-0.2379045374369578,0.3736321261029145,-0.15036487763973636,-0.09520965902454422,-0.10498778669446442,0.35379179671761773,-0.2813678663917866,0.08679209651970464,-0.09982960007959825,0.2383082216068169,0.0030351069067183533,0.3191796169685882,-0.21075303919754634,-0.19475518505868605,-0.3133934772006079,-0.27411650259987336,-0.2845621307034837,-0.0950868081502791,0.04109532989744875,-0.17432086250425388,0.2610281456862896,-0.3571103938593919,0.2431845118443388,-0.17772318735838105,0.23857874457455966,0.2376278764930569,-0.1401787554527943,0.26358360365532835,0.031155786982989885,0.35428750424243055,-0.26163729555100235,-0.09239763435727902,0.2074823868466637,0.3294757902407171,0.1689573722320272,-0.0733059861583558
-0.31281068218995045,-0.23000785455143413,0.24591085161152415,0.07093555121656807,-0.16669219544883998,-0.11232285412450405,0.17601950783279693,-0.2492410266835572,-0.16320680035226304,0.3340334928184999,0.29974397830561744,-0.27933960053375406,0.06145301880806723,-0.1587477523744561,0.010738403516174319,0.21214344081756203,0.34192149224759516,0.1401636821631531,0.29017678042918355,0.22200696783176158,-0.12146794780426348,-0.17523450268436672,0.3310541748354405,0.3062376374199007,-0.09236135912572187,0.32997383345899106,0.377352282808785,0.14211969092798396,0.39009717962660795,-0.24356218046443964,-0.11990223566448178,-0.16497908816879664,-0.2275919166386664,0.220358326552875,0.12362863055716222,0.033271382970360905,-0.17172730749125573,0.11929160792996693,0.23950698602240506,0.015156093513086756,-0.2845621307034837,-0.0950868081502791,0.04109532989744875,-0.17432086250425388,0.2610281456862896,-0.3571103938593919,0.2431845118443388,-0.17772318735838105,0.23857874457455966,0.2376278764930569,-0.1401787554527943,0.26358360365532835,0.031155786982989885,0.35428750424243055,-0.26163729555100235,-0.09239763435727902,0.2074823868466637,0.3294757902407171,0.1689573722320272,-0.0733059861583558
-0.31281068218995045,-0.23000785455143413,0.24591085161152415,0.07093555121656807,-0.16669219544883998,-0.11232285412450405,0.17601950783279693,-0.2492410266835572,-0.16320680035226304,0.3340334928184999,0.29974397830561744,-0.27933960053375406,0.06145301880806723,-0.1587477523744561,0.010738403516174319,0.21214344081756203,0.34192149224759516,0.1401636821631531,0.29017678042918355,0.22200696783176158,-0.3233659713226825,-0.04089171128017092,0.1040010031681422,0.0885264433235437,-0.2379045374369578,0.3736321261029145,-0.15036487763973636,-0.09520965902454422,-0.10498778669446442,0.35379179671761773,-0.2813678663917866,0.08679209651970464,-0.09982960007959825,0.2383082216068169,0.0030351069067183533,0.3191796169685882,-0.21075303919754634,-0.19475518505868605,-0.3133934772006079,-0.27411650259987336,-0.2845621307034837,-0.0950868081502791,0.04109532989744875,-0.17432086250425388,0.2610281456862896,-0.3571103938593919,0.2431845118443388,-0.17772318735838105,0.23857874457455966,0.2376278764930569,-0.1401787554527943,0.26358360365532835,0.031155786982989885,0.35428750424243055,-0.26163729555100235,-0.09239763435727902,0.2074823868466637,0.3294757902407171,0.1689573722320272,-0.0733059861583558
-0.31281068218995045,-0.23000785455143413,0.24591085161152415,0.07093555121656807,-0.16669219544883998,-0.11232285412450405,0.17601950783279693,-0.2492410266835572,-0.16320680035226304,0.3340334928184999,0.29974397830561744,-0.27933960053375406,0.06145301880806723,-0.1587477523744561,0.010738403516174319,0.21214344081756203,0.34192149224759516,0.1401636821631531,0.29017678042918355,0.22200696783176158,0.16846866455183246,-0.36601066330031823,0.31887550175831136,0.035458530115796284,-0.13531589962906002,-0.15395416827266947,-0.05527924244813593,-0.21690451415144246,-0.3229253713922123,-0.2096620465579701,0.31608197854368636,-0.13079305251966708,-0.19801497622397782,0.1712621877664575,-0.1259154723036551,0.35152572811337346,-0.11858432143352797,-0.3391248499278157,0.200705035615839,-0.005498363152595338,-0.2845621307034837,-0.0950868081502791,0.04109532989744875,-0.17432086250425388,0.2610281456862896,-0.3571103938593919,0.2431845118443388,-0.17772318735838105,0.23857874457455966,0.2376278764930569,-0.1401787554527943,0.26358360365532835,0.031155786982989885,0.35428750424243055,-0.26163729555100235,-0.09239763435727902,0.2074823868466637,0.3294757902407171,0.1689573722320272,-0.0733059861583558
-0.31281068218995045,-0.23000785455143413,0.24591085161152415,0.07093555121656807,-0.16669219544883998,-0.11232285412450405,0.17601950783279693,-0.2492410266835572,-0.16320680035226304,0.3340334928184999,0.29974397830561744,-0.27933960053375406,0.06145301880806723,-0.1587477523744561,0.010738403516174319,0.21214344081756203,0.34192149224759516,0.1401636821631531,0.29017678042918355,0.22200696783176158,-0.28869544837342714,0.08074668038373944,0.11932436269046146,-0.03983547031843838,0.15096766109048396,-0.3274882786295217,0.07290205515277152,0.15032221724236636,-0.24899237679306413,0.01175038800419246,-0.005031152046865504,-0.19853190774407428,-0.23439541592025043,-0.3884082479864688,0.001886682017574564,0.012644079486201464,0.0008109422707118739,-0.32551884740064996,-0.4105850366140996,-0.3927774063429572,-0.2845621307034837,-0.0950868081502791,0.04109532989744875,-0.17432086250425388,0.2610281456862896,-0.3571103938593919,0.2431845118443388,-0.17772318735838105,0.23857874457455966,0.2376278764930569,-0.1401787554527943,0.26358360365532835,0.031155786982989885,0.35428750424243055,-0.26163729555100235,-0.09239763435727902,0.2074823868466637,0.3294757902407171,0.1689573722320272,-0.0733059861583558
